id_cliente,Recency,Frequency,Monetary,Age,R_decil,F_decil,M_decil,A_decil,R_range,F_range,M_range,A_range,Segmento,cpf,cnpj,nome,email,telefone
2457.0,443.0,2.0,630.0,1167.0,8,1,8,6,363.0-572.6,1.0-2.0,580.0-750.0,1069.0-1179.4,Sumidos,20075464268,,Sr. Felipe Duarte,joao-pedro78@example.com,81 9590-3719
2458.0,1464.0,1.0,700.0,1464.0,2,1,8,8,1415.0-1666.0,1.0-2.0,580.0-750.0,1321.4-1469.6,Inativos,93257996268,,Arthur Miguel Ramos,noah10@example.org,(081) 5498-2969
2459.0,1465.0,1.0,300.0,1465.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,70178335207,,Bento Castro,nicole27@example.net,0900 386 9428
2464.0,1463.0,1.0,380.0,1463.0,2,1,5,8,1415.0-1666.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,52542580200,,Benicio Souza,csa@example.com,(031) 2559 0295
2467.0,1462.0,1.0,380.0,1462.0,2,1,5,8,1415.0-1666.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,27608239204,,Levi Cassiano,portoevelyn@example.com,+55 (061) 0462 5720
2470.0,1459.0,1.0,150.0,1459.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,00651962285,,Isabella Garcia,bfonseca@example.org,(061) 8834 0077
2471.0,1458.0,1.0,430.0,1458.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,02942728280,,Rodrigo Porto,marcos-vinicius08@example.net,+55 (084) 6807-3224
2472.0,1459.0,1.0,120.0,1459.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,03619164266,,Sra. Isis Barros,sophia21@example.com,(041) 1129-5228
2473.0,1233.0,2.0,1105.0,1458.0,4,1,9,8,1111.0-1248.0,1.0-2.0,750.0-1155.0,1321.4-1469.6,Inativos,20079451268,,Theodoro Viana,clara42@example.org,51 8400 4864
2475.0,556.0,6.0,2795.0,1459.0,8,2,10,8,363.0-572.6,2.0-23.0,1155.0-15000.0,1321.4-1469.6,Sumidos,01644677261,,João Felipe Pimenta,laura22@example.com,(011) 7413 7315
2476.0,882.0,2.0,680.0,1457.0,6,1,8,8,812.0-995.0,1.0-2.0,580.0-750.0,1321.4-1469.6,Inativos,11435917200,,Dr. Luiz Felipe Peixoto,daniela59@example.net,+55 11 3656-7265
2477.0,1458.0,1.0,200.0,1458.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,70193431203,,Joana Santos,adias@example.com,+55 61 8908 9945
2479.0,1332.0,2.0,800.0,1456.0,3,1,9,8,1248.0-1415.0,1.0-2.0,750.0-1155.0,1321.4-1469.6,Inativos,32829047893,,Mariane Nascimento,heloisafreitas@example.com,(021) 2328 0226
2480.0,1457.0,1.0,230.0,1457.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,00225865203,,João Lucas Gonçalves,bfernandes@example.org,+55 41 7072 9705
2481.0,1422.0,2.0,2870.0,1455.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,51948060272,,Bento Araújo,melonathan@example.com,+55 84 8347 6899
2482.0,1456.0,1.0,330.0,1456.0,2,1,5,8,1415.0-1666.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,19264755268,,João Gabriel Rios,leo67@example.org,+55 31 6542 1839
2484.0,1452.0,1.0,400.0,1452.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,63788160268,,Luiza Fernandes,valentinada-conceicao@example.com,+55 (041) 0226 1542
2485.0,1263.0,3.0,1410.0,1451.0,3,2,10,8,1248.0-1415.0,2.0-23.0,1155.0-15000.0,1321.4-1469.6,Inativos,03411569220,,Henry Gabriel Borges,teixeiragael-henrique@example.com,+55 71 1079 6114
2486.0,929.0,2.0,555.0,1456.0,6,1,7,8,812.0-995.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,43188478291,,Bento Ferreira,pastorvinicius@example.com,+55 31 6069-2356
2487.0,1456.0,1.0,200.0,1456.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,59246197291,,Bárbara da Rocha,gabrielandrade@example.com,+55 (071) 6131 1361
2489.0,1456.0,1.0,900.0,1456.0,2,1,9,8,1415.0-1666.0,1.0-2.0,750.0-1155.0,1321.4-1469.6,Inativos,91690633204,,Ana Novaes,claraaraujo@example.com,+55 (084) 0284-5076
2490.0,1456.0,1.0,280.0,1456.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,00041138295,,Srta. Maria Eduarda Monteiro,maria-vitoriada-luz@example.org,61 0115-9777
2491.0,1454.0,1.0,2300.0,1454.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,70207564256,,Ana Carolina Gomes,julia28@example.com,+55 41 8371-5318
2495.0,1454.0,1.0,400.0,1454.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,,,Sr. Oliver Almeida,das-nevesagatha@example.com,+55 41 5507-1581
2496.0,1454.0,1.0,100.0,1454.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,96218622215,,Igor Sousa,davi-luccada-mota@example.org,(041) 8811-7273
2497.0,1454.0,1.0,2900.0,1454.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,43357758814,,José Pedro Correia,upimenta@example.org,+55 (081) 6362 4953
2498.0,1112.0,1.0,500.0,1112.0,4,1,7,6,1111.0-1248.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,75533561234,,Ágatha Nascimento,agatha93@example.org,+55 11 6557-7146
2499.0,824.0,2.0,355.0,1452.0,6,1,5,8,812.0-995.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,02582054232,,Antonella Araújo,gpimenta@example.com,+55 71 2803-1073
2501.0,1452.0,1.0,300.0,1452.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,51230267204,,Emilly Vasconcelos,kpastor@example.com,+55 41 6807-8634
2502.0,422.0,7.0,3065.0,1452.0,8,2,10,8,363.0-572.6,2.0-23.0,1155.0-15000.0,1321.4-1469.6,Sumidos,70429251220,,Juan Ribeiro,cauenunes@example.net,+55 (031) 7048 9763
2505.0,1451.0,1.0,215.0,1451.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,27607364234,,Marcela da Cunha,luiz-otaviorocha@example.net,+55 (071) 8190 5217
2506.0,1451.0,1.0,130.0,1451.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,70576719200,,Lavínia Sales,fduarte@example.org,+55 (031) 7329 1761
2507.0,1451.0,1.0,510.0,1451.0,2,1,7,8,1415.0-1666.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,04072064181,,Maitê Carvalho,msampaio@example.com,0300-205-3863
2508.0,1450.0,1.0,550.0,1450.0,2,1,7,8,1415.0-1666.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,49416812234,,Ravi Abreu,qfogaca@example.net,+55 (051) 7337 0868
2510.0,1450.0,1.0,70.0,1450.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,52953297200,,Elisa Jesus,mendesmaria-helena@example.org,+55 21 8424 1444
2512.0,1449.0,1.0,400.0,1449.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,00815065205,,Ayla Nunes,britosofia@example.net,0900 521 8829
2513.0,1449.0,1.0,230.0,1449.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,30772202885,,Daniel Macedo,baraujo@example.org,+55 (031) 6835-5622
2515.0,1449.0,1.0,280.0,1449.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,03452349284,,Dra. Sofia Novais,leandro09@example.org,71 7140 1779
2516.0,1167.0,2.0,1520.0,1447.0,4,1,10,8,1111.0-1248.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,57027820200,,Ana Lívia Nascimento,qdias@example.com,(071) 0016 8900
2517.0,576.0,2.0,600.0,1058.0,7,1,8,5,572.6-812.0,1.0-2.0,580.0-750.0,938.0-1069.0,Sumidos,41774060230,,Davi Lucas Moraes,britoyuri@example.org,+55 (021) 4278-3975
2518.0,953.0,2.0,560.0,1448.0,6,1,7,8,812.0-995.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,85584002291,,Vitor Hugo Ribeiro,heloisapacheco@example.net,41 7058-6556
2519.0,1448.0,1.0,180.0,1448.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,02176279271,,Carlos Eduardo Moura,clara21@example.org,+55 (021) 6452 3394
2523.0,1445.0,1.0,180.0,1445.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,43891403291,,Hadassa Sampaio,leaoliam@example.org,+55 (011) 5862-8473
2525.0,1081.0,6.0,1845.0,1445.0,5,2,10,8,995.0-1111.0,2.0-23.0,1155.0-15000.0,1321.4-1469.6,Inativos,88448029291,,Ana Julia Camargo,ana-julia51@example.org,(011) 8476-9608
2527.0,1447.0,1.0,500.0,1447.0,2,1,7,8,1415.0-1666.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,77062639249,,Kamilly Teixeira,umacedo@example.com,(011) 8631 2727
2529.0,1447.0,1.0,5300.0,1447.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,01319896260,,Isabela da Mata,jose46@example.net,0800-504-1992
2530.0,1447.0,1.0,255.0,1447.0,2,1,3,8,1415.0-1666.0,1.0-2.0,230.0-270.0,1321.4-1469.6,Inativos,95481516268,,Arthur Costela,gabrielcassiano@example.org,+55 61 9155-1034
2532.0,1034.0,1.0,300.0,1034.0,5,1,4,5,995.0-1111.0,1.0-2.0,270.0-310.0,938.0-1069.0,Inativos,00542725215,,Benjamin Brito,giovannacunha@example.org,+55 (011) 4964 0986
2534.0,1214.0,2.0,400.0,1443.0,4,1,6,8,1111.0-1248.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,76080498200,,Caio Dias,jose-miguel82@example.org,+55 21 9900-2206
2535.0,1356.0,1.0,490.0,1356.0,3,1,7,8,1248.0-1415.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,84285435268,,Caleb da Paz,cassianomariane@example.org,(021) 0168 0442
2537.0,500.0,3.0,830.0,1444.0,8,2,9,8,363.0-572.6,2.0-23.0,750.0-1155.0,1321.4-1469.6,Sumidos,99930072268,,Alexia Peixoto,souzamurilo@example.net,+55 (061) 8176 3402
2541.0,1443.0,1.0,180.0,1443.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,40691667268,,Dra. Giovanna Rios,sarahmoura@example.com,+55 51 8147 0329
2543.0,1403.0,3.0,11000.0,1442.0,3,2,10,8,1248.0-1415.0,2.0-23.0,1155.0-15000.0,1321.4-1469.6,Inativos,38526816268,,Ana Beatriz Mendonça,leandro32@example.net,+55 (061) 9264 1948
2547.0,1435.0,2.0,255.0,1443.0,2,1,3,8,1415.0-1666.0,1.0-2.0,230.0-270.0,1321.4-1469.6,Inativos,34764437287,,Sra. Maria Helena Câmara,sbarros@example.net,(051) 7243-7292
2550.0,1438.0,1.0,450.0,1438.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,95545409220,,Sara Campos,rochamaria-helena@example.net,+55 61 9958 5273
2551.0,1443.0,1.0,205.0,1443.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,00911549285,,Diogo Barros,caragao@example.com,(071) 1836 6899
2552.0,1205.0,5.0,1860.0,1443.0,4,2,10,8,1111.0-1248.0,2.0-23.0,1155.0-15000.0,1321.4-1469.6,Inativos,76472698287,,Emanuelly da Mata,marianateixeira@example.com,+55 (084) 7039-6358
2553.0,461.0,3.0,1410.0,1442.0,8,2,10,8,363.0-572.6,2.0-23.0,1155.0-15000.0,1321.4-1469.6,Sumidos,79789153287,,Gabriela Fernandes,laviniaazevedo@example.org,+55 (011) 4624-9581
2555.0,1442.0,1.0,350.0,1442.0,2,1,5,8,1415.0-1666.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,68466692215,,Maria Julia Ramos,valentim40@example.com,+55 51 9538 3044
2559.0,1442.0,1.0,6500.0,1442.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,62842080220,,Sr. Cauã Rocha,pedro-miguelsantos@example.net,21 6609-5489
2561.0,1441.0,1.0,8800.0,1441.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,01095635220,,Kaique Novais,mariasilveira@example.org,+55 81 4474 1451
2562.0,1441.0,1.0,410.0,1441.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,68261845249,,Srta. Gabrielly Monteiro,oda-paz@example.net,21 7185-0559
2563.0,986.0,3.0,1399.9,1441.0,6,2,10,8,812.0-995.0,2.0-23.0,1155.0-15000.0,1321.4-1469.6,Inativos,04963192306,,Ana Vitória Silveira,da-matapedro@example.com,+55 61 2052-5534
2566.0,1437.0,1.0,445.0,1437.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,63974932291,,Caleb Garcia,zguerra@example.org,+55 51 1287 8341
2567.0,1441.0,1.0,4250.0,1441.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,68230982287,,Dr. Bryan da Paz,emelo@example.com,41 1472-7407
2571.0,1437.0,1.0,800.0,1437.0,2,1,9,8,1415.0-1666.0,1.0-2.0,750.0-1155.0,1321.4-1469.6,Inativos,32104588200,,Lucas Moura,rezendemaria-helena@example.org,+55 41 8063 4854
2572.0,1438.0,1.0,230.0,1438.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,50958976287,,Ana Carolina das Neves,luizajesus@example.net,(041) 2647 6725
2573.0,1438.0,1.0,230.0,1438.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,01532653298,,João Vitor Oliveira,caueborges@example.net,(081) 7810-2446
2576.0,1436.0,1.0,510.0,1436.0,2,1,7,8,1415.0-1666.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,01854244221,,Benicio Farias,ffarias@example.com,+55 81 6133-6249
2579.0,1436.0,1.0,3500.0,1436.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,01228969205,,Felipe Ramos,zda-rocha@example.com,(041) 2802 3141
2580.0,1287.0,1.0,200.0,1287.0,3,1,2,7,1248.0-1415.0,1.0-2.0,180.0-230.0,1179.4-1321.4,Inativos,74463896215,,Srta. Juliana Cardoso,sda-mata@example.com,0800 503 6411
2581.0,1434.0,1.0,2100.0,1434.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,01597580252,,Maria Sophia Campos,ayla42@example.org,(061) 3470 6513
2583.0,1435.0,1.0,280.0,1435.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,02318320284,,Lorenzo Marques,samuel62@example.net,(021) 5138-4194
2585.0,1433.0,1.0,330.0,1433.0,2,1,5,8,1415.0-1666.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,56798890210,,Sra. Milena Aragão,fernandafogaca@example.org,(071) 1350 9079
2586.0,1254.0,2.0,1675.0,1433.0,3,1,10,8,1248.0-1415.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,00802687229,,Lucas Gabriel Sampaio,pcostela@example.com,(041) 9397 1384
2587.0,1433.0,1.0,900.0,1433.0,2,1,9,8,1415.0-1666.0,1.0-2.0,750.0-1155.0,1321.4-1469.6,Inativos,92551645204,,Vicente Sousa,elima@example.com,+55 84 4464-5073
2588.0,958.0,4.0,820.0,1420.0,6,2,9,8,812.0-995.0,2.0-23.0,750.0-1155.0,1321.4-1469.6,Inativos,23066717291,,Vitor Teixeira,oalbuquerque@example.com,51 6682 2929
2589.0,1433.0,1.0,370.0,1433.0,2,1,5,8,1415.0-1666.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,01640430202,,Dr. Théo Pastor,candrade@example.org,+55 31 2382-5561
2591.0,1430.0,1.0,530.0,1430.0,2,1,7,8,1415.0-1666.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,01587628279,,Allana Castro,leandromelo@example.org,+55 (021) 3504 1201
2592.0,1431.0,1.0,490.0,1431.0,2,1,7,8,1415.0-1666.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,66255643204,,Sr. Oliver Leão,cavalcantimarina@example.net,(021) 9874-8387
2593.0,638.0,2.0,1980.0,1431.0,7,1,10,8,572.6-812.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Sumidos,07289975413,,Luiz Miguel Jesus,milena15@example.net,+55 (011) 6548-5670
2595.0,1430.0,1.0,200.0,1430.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,72864648253,,Gustavo Henrique Pastor,joao-miguelda-luz@example.net,(011) 9057-9525
2596.0,1430.0,1.0,300.0,1430.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,87010410291,,Otto Costa,yasmin35@example.com,+55 (061) 3341-7864
2597.0,1130.0,2.0,645.0,1170.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,01257782282,,Levi Mendes,paulo87@example.com,+55 (041) 6289 8741
2598.0,1429.0,1.0,180.0,1429.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,13309104788,,Dr. Alexandre Machado,maria-cecilia28@example.org,0800-371-1904
2600.0,1428.0,1.0,1250.0,1428.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,01835641202,,Mariana Câmara,vianaliam@example.com,(011) 5206-2789
2605.0,1428.0,1.0,295.0,1428.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,71140553402,,Dra. Amanda Leão,fpimenta@example.org,84 2050 9905
2606.0,1427.0,1.0,215.0,1427.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,70146480201,,Ester Fernandes,castrofelipe@example.com,+55 11 0881 9167
2610.0,268.0,6.0,2728.0,1256.0,9,2,10,7,201.0-363.0,2.0-23.0,1155.0-15000.0,1179.4-1321.4,Fiéis Alto Valor,41728360200,,Maria Flor Vieira,bernardo36@example.org,81 4216 5243
2611.0,1426.0,1.0,400.0,1426.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,63884259253,,Luísa da Rocha,kbrito@example.org,0800-723-5076
2612.0,1231.0,2.0,950.0,1356.0,4,1,9,8,1111.0-1248.0,1.0-2.0,750.0-1155.0,1321.4-1469.6,Inativos,54475031400,,Juliana Sá,kamilly54@example.com,+55 81 0811-6537
2615.0,1426.0,1.0,230.0,1426.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,90071140263,,Enzo Silveira,xvieira@example.net,+55 71 4328 6728
2618.0,1423.0,1.0,155.0,1423.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,89277880287,,João Felipe Leão,maria-alicecunha@example.org,(031) 1971-6739
2619.0,1424.0,1.0,120.0,1424.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,68009224200,,Davi Lucas da Mota,rnascimento@example.net,(011) 5653-6062
2620.0,1424.0,1.0,300.0,1424.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,53025733268,,Juliana Martins,vitoria55@example.net,71 6717 0487
2621.0,1423.0,1.0,120.0,1423.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,31699453861,,Olívia Cunha,portodaniel@example.net,0900-712-6807
2622.0,1048.0,3.0,850.0,1424.0,5,2,9,8,995.0-1111.0,2.0-23.0,750.0-1155.0,1321.4-1469.6,Inativos,70418190275,,Calebe Fogaça,pietroandrade@example.org,81 5351 8976
2626.0,1295.0,2.0,1350.0,1423.0,3,1,10,8,1248.0-1415.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,01108496202,,Theodoro da Luz,hda-luz@example.com,0900-346-1778
2628.0,840.0,1.0,450.0,840.0,6,1,6,4,812.0-995.0,1.0-2.0,380.0-450.0,705.0-938.0,Inativos,88786862200,,Antony Garcia,tpimenta@example.com,+55 (051) 2983 4331
2629.0,1325.0,2.0,650.0,1421.0,3,1,8,8,1248.0-1415.0,1.0-2.0,580.0-750.0,1321.4-1469.6,Inativos,02492817245,,Davi Lucas Sousa,anthony88@example.com,+55 51 6051 7457
2630.0,1421.0,1.0,600.0,1421.0,2,1,8,8,1415.0-1666.0,1.0-2.0,580.0-750.0,1321.4-1469.6,Inativos,00425961222,,José Jesus,ottosouza@example.net,+55 (084) 3599-2910
2634.0,1420.0,1.0,300.0,1420.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,42561060225,,Ana Beatriz Sales,barrosana-julia@example.net,(071) 9986-4596
2639.0,1419.0,1.0,175.0,1419.0,2,1,1,8,1415.0-1666.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,33551405204,,Dr. Otto da Luz,bfreitas@example.net,+55 (081) 5459-6915
2640.0,1417.0,1.0,300.0,1417.0,2,1,4,8,1415.0-1666.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,00554777207,,Eloá Moura,melissa08@example.net,(071) 3547 7391
2641.0,1413.0,1.0,300.0,1413.0,3,1,4,8,1248.0-1415.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,00438701208,,Luna Rezende,isaacsouza@example.org,+55 (061) 8308-1618
2647.0,1417.0,1.0,400.0,1417.0,2,1,6,8,1415.0-1666.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,79661947287,,Liz Costa,vitor-hugolopes@example.org,11 5106-8330
2649.0,1416.0,1.0,220.0,1416.0,2,1,2,8,1415.0-1666.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,49447670210,,Oliver da Conceição,da-motamiguel@example.com,31 8021 4429
2651.0,1415.0,1.0,400.0,1415.0,3,1,6,8,1248.0-1415.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,78613248268,,Matteo Novais,ialbuquerque@example.com,+55 (061) 0754 8260
2652.0,1416.0,1.0,6000.0,1416.0,2,1,10,8,1415.0-1666.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,89387570215,,Sr. Davi Lucas Montenegro,henry-gabriel08@example.org,(084) 2802-8476
2653.0,1415.0,1.0,300.0,1415.0,3,1,4,8,1248.0-1415.0,1.0-2.0,270.0-310.0,1321.4-1469.6,Inativos,81786140225,,Davi da Mota,agathanascimento@example.org,(051) 3896-4183
2654.0,1415.0,1.0,500.0,1415.0,3,1,7,8,1248.0-1415.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,11156031249,,Alícia Viana,luigiramos@example.org,+55 (071) 9757-0939
2655.0,1415.0,1.0,326.0,1415.0,3,1,5,8,1248.0-1415.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,62248146272,,Sr. Leonardo Vargas,dbrito@example.net,(051) 9872 9115
2659.0,1414.0,1.0,200.0,1414.0,3,1,2,8,1248.0-1415.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,02678688208,,Valentim Jesus,raulcassiano@example.com,+55 (041) 9221-9186
2660.0,1414.0,1.0,596.0,1414.0,3,1,8,8,1248.0-1415.0,1.0-2.0,580.0-750.0,1321.4-1469.6,Inativos,00779203259,,Isabelly Pinto,fmontenegro@example.com,(021) 2837-5659
2662.0,1414.0,1.0,355.0,1414.0,3,1,5,8,1248.0-1415.0,1.0-2.0,310.0-380.0,1321.4-1469.6,Inativos,16132483268,,Isis Vasconcelos,nunesnathan@example.org,+55 51 9084 3435
2663.0,1413.0,1.0,400.0,1413.0,3,1,6,8,1248.0-1415.0,1.0-2.0,380.0-450.0,1321.4-1469.6,Inativos,01927726271,,Isabela Teixeira,maria-luiza74@example.org,81 4801 7945
2666.0,1234.0,3.0,690.0,1412.0,4,2,8,8,1111.0-1248.0,2.0-23.0,580.0-750.0,1321.4-1469.6,Inativos,43120806749,,Ana Laura Sá,aaragao@example.net,(021) 2192 0763
2671.0,1293.0,2.0,1200.0,1412.0,3,1,10,8,1248.0-1415.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,91149126272,,Sabrina da Rocha,brunafernandes@example.org,84 5869-0376
2680.0,1410.0,1.0,525.0,1410.0,3,1,7,8,1248.0-1415.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,12436651736,,Ana Liz Andrade,maria-vitoria21@example.net,+55 (031) 4491-8242
2684.0,1304.0,4.0,840.0,1409.0,3,2,9,8,1248.0-1415.0,2.0-23.0,750.0-1155.0,1321.4-1469.6,Inativos,70950736279,,Maria Luiza Fonseca,lucas-gabrielrocha@example.org,+55 84 3576 5107
2690.0,1277.0,1.0,199.0,1277.0,3,1,2,7,1248.0-1415.0,1.0-2.0,180.0-230.0,1179.4-1321.4,Inativos,94530726215,,Ana Liz Siqueira,carvalhonatalia@example.com,+55 81 4421 1068
2694.0,1405.0,1.0,548.0,1405.0,3,1,7,8,1248.0-1415.0,1.0-2.0,450.0-580.0,1321.4-1469.6,Inativos,34391010291,,Maria Eduarda Rios,eloah44@example.net,21 2402 1820
2702.0,1405.0,1.0,220.0,1405.0,3,1,2,8,1248.0-1415.0,1.0-2.0,180.0-230.0,1321.4-1469.6,Inativos,02798610281,,Sr. Luiz Miguel Nunes,novaiscalebe@example.com,31 2740-8210
2703.0,1403.0,1.0,120.0,1403.0,3,1,1,8,1248.0-1415.0,1.0-2.0,0.0-180.0,1321.4-1469.6,Inativos,33574960204,,Kevin Lopes,marcelacarvalho@example.com,+55 51 1448 9344
2710.0,379.0,2.0,15000.0,1402.0,8,1,10,8,363.0-572.6,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Sumidos,33817812272,,Dra. Amanda Gomes,joao-pedrocavalcanti@example.org,+55 71 1049 4179
2711.0,1402.0,1.0,6000.0,1402.0,3,1,10,8,1248.0-1415.0,1.0-2.0,1155.0-15000.0,1321.4-1469.6,Inativos,78039320291,,Ana Julia das Neves,cassianoemanuel@example.com,51 4728 9322
